Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
37,112.208855,133.25204,144.00252,164.72209,173.03818
38,113.089,132.11337,144.65277,165.3107,173.06842
39,112.30586,132.6424,143.46939,165.19237,173.23949
40,113.03519,132.86823,143.90208,165.76988,173.26094
41,113.35222,132.79031,143.9942,166.25232,173.39105
42,113.35175,133.197,143.8193,166.41621,173.29472
43,115.39283,134.68976,145.98584,167.25378,173.5108
44,115.47669,135.89404,145.86499,167.96829,173.53845
45,114.690056,137.36739,145.31085,168.44322,173.52382
46,113.681946,138.05049,144.22615,169.12567,173.68907
47,112.47424,137.9354,143.1157,169.45102,173.65364
48,111.90167,135.43799,142.9896,170.5688,173.75958
49,111.14753,135.6867,142.38509,171.41074,173.97023
50,110.267075,135.4563,141.88725,172.40373,174.07712
51,112.00383,138.42186,144.29738,173.70312,174.73563
52,112.50372,138.64304,145.18301,174.55399,175.12544
53,112.34998,139.44173,146.02577,175.05838,175.73157
54,114.567535,139.25548,149.12527,174.28612,176.35631
55,114.865974,137.18031,150.65704,171.77992,176.9073
56,115.46978,133.89685,152.8875,168.93698,177.27315
57,116.769196,129.77055,155.09477,164.77307,177.38753
58,117.04621,127.1731,154.79686,160.68558,177.23132
59,116.694664,122.23796,151.39978,155.52528,177.09787
60,116.65241,116.75339,145.9887,149.78244,177.14027
61,116.79009,110.40169,138.8338,143.25977,176.92317
62,115.41656,104.89163,131.42795,137.34517,176.6539
63,114.47693,99.28536,125.75162,132.8789,176.69832
64,114.22092,94.61134,121.5939,129.34431,176.86963
65,112.83388,90.82151,118.89661,126.25833,177.00865
66,111.920364,88.37267,117.06243,123.846924,176.91898
67,110.905876,85.94513,115.88217,121.844666,176.69003
68,110.40097,85.048676,115.414375,120.70229,176.46742
69,109.71707,84.458984,115.45971,120.42152,176.45369
70,109.11959,84.658,115.59403,120.041405,176.72714
71,107.510956,84.96679,117.080894,120.757,176.93222
72,108.49483,87.27098,119.97462,122.481514,176.92851
73,108.68866,91.15225,124.47508,125.789604,176.85863
74,108.66397,96.35988,130.54102,130.4552,176.72737
75,107.47453,104.61187,135.95639,137.63303,176.69044
76,108.098915,114.27585,141.60017,146.22635,176.86655
77,109.36932,124.14486,146.42903,154.16669,177.15979
78,110.2818,132.10406,149.1809,160.69339,177.55327
79,110.884605,138.65173,149.52377,165.57304,178.00052
80,111.85009,141.91493,149.63292,168.70712,178.0274
81,111.92745,143.45522,148.16292,171.10843,177.51453
82,112.41392,145.83301,147.83571,172.61998,176.97263
83,112.81551,146.05714,146.86824,173.35391,176.37587
84,112.40087,145.05946,145.53548,174.16158,176.12404
85,112.71067,145.29004,145.2774,174.19022,175.90767
86,112.51867,143.58481,144.6471,174.67296,175.87218
87,112.50109,142.91017,145.22166,173.9721,176.38123
88,112.58722,144.54114,145.72733,173.8052,176.79532
89,113.88278,144.1316,148.03891,172.70204,177.63412
90,114.107414,142.91516,149.17888,171.23848,178.22667
91,115.19621,141.1383,150.55676,168.86227,178.95525
92,114.769005,136.30365,151.46956,165.35475,179.69098
93,115.26359,132.53375,152.10698,161.91975,179.85735
94,115.87324,127.33122,152.21179,157.32281,179.3062
95,116.43008,123.23743,149.98532,152.87694,178.47337
96,116.61431,117.62828,145.58769,147.39854,177.48666
97,115.5838,109.78569,139.65569,141.18166,176.68915
98,115.844086,102.65973,134.55772,135.83577,176.2879
99,115.011665,96.70035,129.797,131.35158,176.21933
100,114.57972,91.910324,125.93865,127.809906,176.2171
101,113.01689,87.57495,122.99296,125.19482,176.35294
102,112.16282,84.79414,121.065025,123.54665,176.45993
103,110.6192,82.36681,120.04559,122.25529,176.64548
104,108.56342,79.110886,119.49761,120.79077,176.67233
105,107.511635,76.97547,118.86501,120.11242,176.62083
106,106.75147,76.01854,119.21761,119.90971,176.48181
107,107.332855,75.1896,119.82924,120.02793,176.43332
108,106.767075,75.69873,121.9522,121.34792,176.45055
109,105.784775,77.277824,125.35126,122.835335,176.91042
110,107.001495,79.82777,128.89798,125.86198,177.38364
111,104.85656,84.2099,133.16455,130.76357,177.73186
112,102.17165,90.93819,137.38632,138.55457,177.7398
113,101.38987,100.90473,140.23257,148.52943,178.02116
114,101.734375,109.84643,141.58287,159.20416,178.26866
115,102.11348,116.63558,142.71875,168.39754,178.33234
116,102.309166,118.11693,143.05588,174.9574,178.15208
117,103.28798,119.015724,143.88028,177.60591,177.9964
118,101.8183,118.457016,141.60669,173.05702,177.4151
119,101.58117,118.433655,140.17552,170.79541,176.967
120,99.768,117.240234,136.99,169.75035,176.48575
121,99.639786,117.03629,135.11691,169.69171,175.99063
122,99.53407,118.04136,134.08112,169.77124,175.76543
