Frame,Right_Knee,Left_Knee,Right_Hip,Left_Hip,Spine_Lean
57,79.827705,86.80868,81.7321,78.0815,175.93513
58,74.16343,80.13252,75.6578,70.612526,174.98038
59,69.638695,74.4682,70.56484,64.79539,174.15158
60,65.77024,69.978645,67.180084,60.793175,173.6064
61,63.085884,67.17149,65.65992,59.22189,173.39589
62,61.659584,65.931076,65.51311,59.622604,173.32237
63,61.306477,66.35105,67.12789,62.09385,173.65442
64,62.40145,67.93386,69.71996,65.94096,173.8423
65,64.65724,70.79873,73.72258,70.54893,174.62779
66,69.73203,76.41186,78.90748,75.96565,174.99965
67,76.00435,83.5481,84.05973,81.79892,176.05717
68,84.96019,92.65791,90.69804,88.71579,176.96422
69,95.277725,102.79032,98.081314,96.18544,176.68434
70,108.03309,114.42956,102.67536,100.89155,175.66835
71,120.2878,126.24877,108.86408,107.00144,175.56729
72,130.61801,135.7585,113.18056,111.09673,175.47081
73,136.16992,140.78497,116.21436,113.898674,175.27092
74,139.18028,143.84871,114.9841,112.70707,175.36311
75,141.95444,146.821,116.923546,113.71539,174.82785
76,144.26053,149.47821,117.751785,114.22663,174.67026
77,146.67186,152.53806,118.708435,115.42216,174.67598
78,147.83173,154.43452,118.74394,115.37372,174.84558
79,148.79068,155.73178,119.52556,115.612816,174.85094
80,149.02953,155.93214,119.96186,115.446884,174.9506
81,149.12416,156.21861,120.34811,115.65282,175.05168
82,149.40125,156.21207,120.96348,115.971825,174.72801
83,149.02155,155.28053,121.56067,116.41478,174.68143
84,149.00497,153.97151,120.8056,115.20684,174.61859
85,149.21242,153.16037,121.52444,115.83726,174.66968
86,148.52087,151.63065,122.806946,116.268295,174.69748
87,143.62738,146.60257,121.510124,114.10667,175.34949
88,135.39992,138.97952,117.61749,110.649864,175.81044
89,126.13954,130.79263,114.519196,107.78438,176.07184
90,115.7389,122.4297,111.10729,105.0778,176.18124
91,105.564255,115.092476,105.71476,101.07321,176.49301
92,95.47776,106.72415,98.89449,95.42448,177.55968
93,85.36403,97.10065,91.0815,87.624214,177.99123
94,77.31629,88.21601,82.54946,78.72649,177.64673
95,71.38132,80.765564,75.79269,71.14078,176.90521
96,67.34077,75.01281,70.18334,64.93039,176.23875
97,64.01337,70.65978,66.30327,60.665028,175.2655
98,61.49637,67.90016,64.75481,59.27287,175.14436
99,61.01838,67.26552,64.72538,60.43959,174.75494
100,60.748684,67.21152,66.80708,63.140984,175.152
101,63.0339,69.70974,70.53513,67.33135,175.2612
102,66.28489,72.93893,75.046394,71.499985,176.0958
103,72.02276,78.48053,79.4317,75.45647,176.94545
104,79.30013,85.019714,85.970924,81.28554,177.70262
105,88.234886,93.97354,92.13977,87.59111,177.49063
106,98.98127,104.106224,98.67705,93.70863,176.1664
107,111.645134,115.88836,106.19228,100.95666,174.54674
108,123.21512,126.01519,111.42653,106.873985,173.44675
109,132.22427,135.12479,116.20717,111.69992,173.83551
110,138.89336,140.75902,118.36818,114.10632,175.23096
111,142.66385,144.1717,120.46744,115.61174,175.63713
112,145.8383,146.46187,120.92159,115.17761,175.99454
113,147.55812,148.63742,121.12919,114.24624,176.4734
114,147.66977,149.63733,121.99399,115.44395,176.22711
115,148.46364,151.49713,122.45419,115.059654,176.5696
116,147.758,151.7758,121.64132,114.709404,176.85863
117,147.55855,152.14264,121.98008,114.71501,177.38289
118,147.8272,152.43172,124.97391,116.599495,177.19446
119,144.28423,151.16035,125.14496,117.18527,176.95734
120,144.74469,148.89687,128.09439,118.37811,176.55371
121,139.61104,145.58287,126.51348,117.31068,176.65501
122,143.58943,144.24684,129.7851,117.21413,176.57936
123,142.07314,138.89394,134.04106,118.534744,175.17009
124,135.87337,134.02914,129.46222,113.980705,175.55138
125,128.24275,128.38782,123.7702,110.80153,175.66144
126,116.806366,121.10414,115.2322,106.85686,175.24321
127,108.16202,116.05634,109.22405,102.86624,174.57031
128,99.27878,109.61307,102.26416,97.083824,174.79143
129,92.9463,103.438354,95.21842,89.97063,175.5472
130,84.87253,95.336266,86.87253,79.95482,177.48021
131,77.31565,86.96164,78.53151,70.53935,178.43051
132,72.391884,80.41527,71.52007,64.10929,178.18005
133,67.226585,74.77133,66.775795,58.465008,177.55688
134,64.26508,70.73156,62.52925,55.026764,176.98825
135,62.32336,68.98956,61.79338,54.1169,176.67928
136,61.35424,68.00862,61.64923,54.551136,177.22731
137,62.2188,68.90951,64.1071,56.87284,176.26146
138,63.83209,71.15459,68.14446,61.001453,177.24196
139,68.50821,74.64176,73.1809,65.42432,178.05852
140,73.31998,78.61508,79.75865,70.90542,178.27864
141,80.92363,84.33006,85.7278,76.95328,176.17961
142,89.811035,91.93378,92.09129,83.11482,173.66206
143,102.50208,102.90794,99.15585,90.61522,170.72865
144,114.92817,115.203575,107.81672,98.663124,167.97311
145,127.96493,126.81,115.06043,105.41949,166.47266
146,138.4766,136.07195,120.65306,109.82595,166.39156
147,144.26631,141.27,125.27622,113.75204,167.2448
148,154.00557,148.63443,128.33852,117.64354,167.57988
149,157.55304,153.65497,131.1807,119.046135,168.96501
150,158.91042,155.4402,128.55629,113.49619,171.49158
151,159.14865,156.24374,127.466324,110.2446,172.74988
152,160.75087,158.39578,125.832855,108.4343,173.88954
153,159.15367,158.20164,119.660126,106.144035,175.34305
154,158.53232,158.42682,115.44709,104.11832,175.99826
155,157.27304,157.52145,115.815834,104.69962,176.65848
